date,woman,man,docid
1641-08-20,True,True,-509786728630507405
1641-07-16,False,True,-509786728630507405
1641-07-16,True,True,-509786728630507405
1641-07-16,False,True,-509786728630507405
1641-08-09,False,True,267176456217154833
1641-08-09,False,True,267176456217154833
1641-08-09,False,True,267176456217154833
1641-08-09,False,True,267176456217154833
1641-08-09,True,True,267176456217154833
1641-08-09,False,True,267176456217154833
1641-08-09,False,True,267176456217154833
1641-08-09,False,False,267176456217154833
1641-08-09,False,True,267176456217154833
1641-09-16,False,True,1124096671292073724
1641-09-29,False,True,1124096671292073724
1641-09-16,True,True,1124096671292073724
1641-09-16,True,True,1124096671292073724
1641-09-16,False,True,1124096671292073724
1641-08-13,False,True,-71700728244941006
1641-08-23,False,True,-71700728244941006
1641-08-18,False,True,-71700728244941006
1641-08-23,False,True,-71700728244941006
1641-08-23,False,True,-71700728244941006
1641-08-13,False,True,-71700728244941006
1641-08-23,True,True,-71700728244941006
1641-08-23,True,True,-71700728244941006
1641-08-23,False,True,-71700728244941006
1641-08-23,False,True,-71700728244941006
1641-08-23,False,True,-71700728244941006
1641-09-06,False,True,2196979187837576413
1641-09-06,False,True,2196979187837576413
1641-09-06,False,True,2196979187837576413
1641-09-06,True,True,2196979187837576413
1641-09-06,False,True,2196979187837576413
1641-09-06,False,True,2196979187837576413
1641-09-20,False,False,1470504387568923705
1641-09-20,False,False,1470504387568923705
1641-09-20,False,True,1470504387568923705
1641-09-14,True,True,1470504387568923705
1641-09-20,False,True,1470504387568923705
1641-09-20,True,True,1470504387568923705
1641-09-27,False,True,2230514328283249896
1641-09-14,True,True,2230514328283249896
1641-09-27,True,True,2230514328283249896
1641-09-27,False,True,2230514328283249896
1641-10-04,False,True,-1465423530674515545
1641-10-04,True,True,-1465423530674515545
1641-10-18,True,True,-2243021024596277254
1641-10-18,False,True,-2243021024596277254
1641-10-25,False,True,-959297593715758970
1641-10-25,False,True,-959297593715758970
1641-10-25,False,True,-959297593715758970
1641-10-25,True,True,-959297593715758970
1641-10-25,True,True,-959297593715758970
1641-10-25,False,True,-959297593715758970
1641-10-31,False,True,-1600720815492942097
1641-10-31,False,False,-1600720815492942097
1641-10-31,False,True,-1600720815492942097
1641-10-31,False,True,-1600720815492942097
1641-11-15,False,True,-959575473534030029
1641-11-15,False,True,-959575473534030029
1641-11-15,True,True,-959575473534030029
1641-11-15,True,True,-959575473534030029
1641-11-15,False,True,-959575473534030029
1641-11-15,False,True,-959575473534030029
1641-11-14,False,True,-959575473534030029
1641-11-29,False,True,-238877499934392776
1641-11-22,True,True,-238877499934392776
1641-11-22,False,True,-238877499934392776
1641-11-22,False,True,-238877499934392776
1641-11-22,True,True,-238877499934392776
1641-11-29,False,True,1796937281744714596
1641-11-29,False,True,1796937281744714596
1641-11-29,False,True,1796937281744714596
1641-11-29,False,True,1796937281744714596
1641-11-29,True,True,1796937281744714596
1641-11-29,True,True,1796937281744714596
1641-11-29,True,True,1796937281744714596
1641-12-06,False,True,1004595387229154091
1641-12-06,True,True,1004595387229154091
1641-12-06,False,True,1004595387229154091
1641-12-13,False,False,205143378638101695
1641-12-12,False,True,205143378638101695
1641-12-20,False,False,-1958919329137784183
1641-12-20,False,False,-1958919329137784183
1641-12-20,False,True,-1958919329137784183
1641-12-20,True,True,-1958919329137784183
1641-12-20,False,True,-1958919329137784183
1641-12-28,False,True,-1958919329137784183
1641-12-20,False,True,-1958919329137784183
1641-12-20,False,True,-1958919329137784183
1641-12-27,False,True,37739805215901716
1641-12-27,False,False,37739805215901716
1641-12-27,False,True,37739805215901716
1641-12-27,False,False,37739805215901716
1641-12-27,False,True,37739805215901716
1642-01-03,False,True,1697404629616440240
1642-01-03,False,False,1697404629616440240
1642-01-03,False,True,1697404629616440240
1642-01-03,False,False,1697404629616440240
1642-01-01,False,True,1697404629616440240
1642-01-03,False,False,1697404629616440240
1642-01-03,False,True,1697404629616440240
1642-01-10,False,False,-952279669810976403
1642-01-10,False,True,-952279669810976403
1642-01-10,False,False,-952279669810976403
1642-01-10,False,True,-952279669810976403
1642-01-10,False,True,-952279669810976403
1642-01-10,False,True,-952279669810976403
1642-01-18,False,False,-952279669810976403
1642-01-08,False,True,-592110779888118983
1642-01-13,False,True,-592110779888118983
1642-01-17,False,True,-592110779888118983
1642-01-17,True,False,-592110779888118983
1642-01-17,False,True,-592110779888118983
1642-01-24,False,True,-974937720730730715
1642-01-24,False,True,-974937720730730715
1642-01-13,False,True,-974937720730730715
1642-01-24,False,True,-974937720730730715
1642-01-14,False,True,-974937720730730715
1642-01-31,True,True,-631362774774606001
1642-01-31,False,True,-631362774774606001
1642-01-31,False,True,-631362774774606001
1642-01-31,False,True,-631362774774606001
1642-01-28,False,True,-631362774774606001
1642-01-31,False,False,-631362774774606001
1642-01-31,True,True,-631362774774606001
1642-01-31,False,True,-631362774774606001
1566-01-09,False,True,503917567967073786
1617-12-10,False,True,925526227936451378
1617-08-15,False,True,925526227936451378
1617-11-10,False,True,925526227936451378
1617-12-10,False,True,925526227936451378
1619-05-11,False,True,-739142332162205882
1619-05-11,False,False,-739142332162205882
1619-05-26,False,True,1906988937136904987
1619-05-26,False,True,1906988937136904987
1619-05-26,False,True,1906988937136904987
1620-07-28,False,True,1715574256825983428
1620-07-28,False,True,1715574256825983428
1620-07-28,False,True,1715574256825983428
1614-06-24,False,False,869320315529929089
1614-06-24,False,True,869320315529929089
1614-06-24,False,True,869320315529929089
1614-06-24,True,True,869320315529929089
1614-06-24,False,True,869320315529929089
1614-07-15,True,True,714454849826094797
1614-07-15,True,True,714454849826094797
1700-06-29,False,True,1155510283110304954
1700-06-29,False,True,1155510283110304954
1700-06-29,False,True,1155510283110304954
1700-06-29,False,True,1155510283110304954
1700-06-29,True,True,1155510283110304954
1700-07-02,False,True,1155510283110304954
1700-06-29,False,True,1155510283110304954
1700-06-29,True,True,1155510283110304954
1700-07-03,True,True,-1106374043752852175
1700-07-03,False,True,-1106374043752852175
1700-07-03,False,True,-1106374043752852175
1700-07-03,False,True,-1106374043752852175
1700-07-03,False,True,-1106374043752852175
1700-07-03,False,True,-1106374043752852175
1700-07-03,False,True,-1106374043752852175
1700-07-03,False,True,754686983511638393
1700-07-03,False,True,754686983511638393
1700-07-03,True,True,754686983511638393
1700-07-03,False,True,754686983511638393
1700-07-03,False,True,754686983511638393
1575-04-16,False,True,-44253461941793502
1575-05-14,False,True,-44253461941793502
1575-05-14,True,True,-44253461941793502
1575-05-14,False,True,-44253461941793502
1575-05-14,False,False,-44253461941793502
1615-06-23,False,True,1150690315947955707
1615-06-22,False,True,1150690315947955707
1615-07-07,False,True,1678668192537190131
1615-07-07,False,True,1678668192537190131
1615-08-25,False,True,-1025097408997648522
1615-08-27,False,True,-1015298153095946002
1615-07-29,False,True,1054011074782089154
1615-09-15,False,False,1054011074782089154
1615-07-22,False,True,1969163336959485100
1616-02-16,False,False,-129018117827126028
1616-02-16,False,True,-129018117827126028
1616-02-16,False,True,-129018117827126028
1700-07-13,False,True,322683034350340668
1700-07-13,False,True,322683034350340668
1700-07-13,False,True,322683034350340668
1700-07-13,False,True,322683034350340668
1700-07-13,False,True,322683034350340668
1700-07-13,False,True,322683034350340668
1700-07-13,False,True,322683034350340668
1655-08-10,False,True,-1997544541870735218
1655-07-30,False,True,-1997544541870735218
1655-08-10,False,True,-1997544541870735218
1655-08-10,False,True,-1997544541870735218
1655-08-10,False,True,-1997544541870735218
1655-08-10,False,True,-1997544541870735218
1642-02-07,False,True,1510513077738107245
1642-02-07,False,True,1510513077738107245
1642-02-07,True,True,1510513077738107245
1642-02-07,False,False,1510513077738107245
1642-02-14,False,False,-1152103767441438252
1642-02-13,False,True,-1152103767441438252
1642-02-14,True,True,-1152103767441438252
1642-02-14,False,True,-1152103767441438252
1642-02-14,False,False,-1152103767441438252
1642-02-21,False,True,2195247649005396797
1642-02-21,False,True,2195247649005396797
1642-02-21,False,True,2195247649005396797
1642-02-20,True,True,2195247649005396797
1642-02-21,True,True,2195247649005396797
1642-02-21,False,True,2195247649005396797
1642-02-21,True,True,2195247649005396797
1642-02-28,False,True,211631088260018110
1642-02-28,False,True,211631088260018110
1642-02-28,False,True,211631088260018110
1642-02-28,False,True,211631088260018110
1642-02-24,True,True,211631088260018110
1642-02-26,False,True,211631088260018110
1642-02-28,False,False,211631088260018110
1642-02-28,False,True,211631088260018110
1642-03-07,True,True,1641611105126782405
1642-03-07,False,True,1641611105126782405
1642-03-07,False,False,1641611105126782405
1642-03-07,False,True,1641611105126782405
1642-03-07,True,True,1641611105126782405
1642-03-07,False,True,1641611105126782405
1642-03-07,False,True,1641611105126782405
1642-03-08,True,True,878153288759051960
1642-03-14,True,True,878153288759051960
1642-03-14,False,True,878153288759051960
1642-03-14,False,True,878153288759051960
1642-03-14,True,True,878153288759051960
1642-03-14,False,False,878153288759051960
1642-03-14,False,False,878153288759051960
1642-03-14,False,True,878153288759051960
1642-03-21,True,True,30487334052953746
1642-03-21,False,False,30487334052953746
1642-03-21,False,True,30487334052953746
1642-03-21,False,True,30487334052953746
1642-03-21,False,False,30487334052953746
1642-03-28,True,True,-2198100944841019813
1642-03-28,False,True,-2198100944841019813
1642-03-28,False,False,-2198100944841019813
1642-03-28,False,True,-2198100944841019813
1642-03-28,False,True,-2198100944841019813
1642-03-28,False,True,-2198100944841019813
1642-03-27,False,True,-2198100944841019813
1642-04-04,False,True,-1575377146296620502
1642-04-04,False,True,-1575377146296620502
1642-04-04,True,True,-1575377146296620502
1642-04-04,False,True,-1575377146296620502
1642-04-04,False,True,-1575377146296620502
1642-04-04,False,True,-1575377146296620502
1642-05-11,False,True,-76026796071295793
1642-05-11,False,True,-76026796071295793
1642-05-11,False,True,-76026796071295793
1642-05-11,True,True,-76026796071295793
1642-05-11,False,True,-76026796071295793
1642-05-11,True,True,-76026796071295793
1642-05-11,False,True,-76026796071295793
1642-05-11,False,True,-76026796071295793
1642-05-18,False,True,-2108798345060424494
1642-05-18,False,True,-2108798345060424494
1642-05-18,False,True,-2108798345060424494
1642-05-18,False,False,-2108798345060424494
1642-05-18,False,True,-2108798345060424494
1642-05-18,False,True,-2108798345060424494
1642-05-18,False,True,-2108798345060424494
1642-05-18,False,True,-2108798345060424494
1642-05-18,False,True,-2108798345060424494
1642-05-18,False,True,-2108798345060424494
1642-05-18,False,False,-2108798345060424494
1642-05-18,False,True,-2108798345060424494
1642-05-18,False,True,-2108798345060424494
1642-05-18,False,True,-2108798345060424494
1642-05-18,False,False,-2108798345060424494
1642-05-18,True,True,-2108798345060424494
1614-09-14,False,True,506722060007389259
1614-09-14,False,True,506722060007389259
1614-09-14,False,True,506722060007389259
1614-09-02,False,True,506722060007389259
1614-09-14,False,True,506722060007389259
1614-09-14,False,True,506722060007389259
1616-02-09,False,True,597375715636768277
1616-03-28,False,True,597375715636768277
1616-03-02,False,True,101960623591939042
1616-04-19,False,True,101960623591939042
1616-05-07,True,True,-733702890523339310
1616-06-21,False,True,1814220407082982130
1616-04-30,False,False,600219127235307038
1616-07-05,False,False,600219127235307038
1616-07-05,False,False,600219127235307038
1616-07-05,False,False,600219127235307038
1616-07-01,False,False,600219127235307038
1616-06-10,False,True,2266887511083548070
1616-08-23,False,True,996323571339281361
1616-08-21,False,True,996323571339281361
1616-08-23,False,True,996323571339281361
1616-08-23,False,True,996323571339281361
1616-09-06,False,True,-101919777559389003
1616-09-06,False,True,-101919777559389003
1616-09-06,False,True,-101919777559389003
1616-09-11,False,True,-1735952701310498973
1616-09-13,False,True,-1735952701310498973
1616-08-07,False,False,-258404666147119782
1616-10-04,True,True,-258404666147119782
1616-10-04,False,True,-258404666147119782
1616-12-20,False,False,546475307329508544
1617-01-03,False,True,145822921587794001
1617-01-03,False,True,145822921587794001
1655-08-03,True,True,-478771767631938672
1655-08-03,False,True,-478771767631938672
1655-08-03,False,True,-478771767631938672
1655-08-03,False,True,-478771767631938672
1655-08-03,False,True,-478771767631938672
1655-08-03,False,True,-478771767631938672
1655-08-03,False,False,-478771767631938672
1654-08-07,False,True,-478771767631938672
1655-08-07,False,True,-1816076265460614663
1655-08-07,False,True,-1816076265460614663
1655-08-07,False,True,-1816076265460614663
1655-08-08,True,True,-1816076265460614663
1655-08-07,False,True,-1816076265460614663
1655-08-07,False,True,-1816076265460614663
1655-08-07,False,False,-1816076265460614663
1655-08-06,False,True,-1816076265460614663
1655-04-29,True,True,-203396668156495826
1655-04-29,False,False,-203396668156495826
1655-04-29,False,True,-203396668156495826
1655-04-29,False,False,-203396668156495826
1655-09-07,False,True,-320297413636570032
1655-09-07,False,True,-320297413636570032
1655-09-07,False,True,-320297413636570032
1655-09-07,False,True,-320297413636570032
1655-09-07,False,True,-320297413636570032
1655-09-07,False,True,-320297413636570032
1655-09-07,False,True,-320297413636570032
1655-10-19,True,True,602586736017983408
1655-10-19,False,False,602586736017983408
1655-10-19,False,False,602586736017983408
1655-10-19,False,True,602586736017983408
1655-10-19,False,True,602586736017983408
1655-10-19,False,True,602586736017983408
1700-07-17,False,True,-1887020366943828125
1700-07-15,False,True,-1887020366943828125
1700-07-17,False,True,-1887020366943828125
1700-07-17,False,True,-1887020366943828125
1700-07-17,False,True,-1887020366943828125
1700-07-17,False,True,-1887020366943828125
1700-07-17,False,True,-1887020366943828125
1700-07-17,False,True,-1887020366943828125
1700-07-16,False,True,-2036603754173493812
1700-07-16,False,True,-2036603754173493812
1700-07-12,False,True,-2036603754173493812
1700-07-16,False,True,-2036603754173493812
1700-07-16,False,True,-2036603754173493812
1700-07-16,False,True,-2036603754173493812
1700-07-16,False,True,-2036603754173493812
1700-07-16,False,True,-2036603754173493812
1700-07-16,False,True,-2036603754173493812
1700-07-16,False,True,-2036603754173493812
1700-07-24,False,True,783798079268958001
1700-07-24,False,True,783798079268958001
1700-07-22,False,True,783798079268958001
1700-07-24,False,True,783798079268958001
1700-07-24,False,True,783798079268958001
1700-07-24,False,True,783798079268958001
1700-07-27,False,True,1964654434941019477
1700-07-27,False,True,1964654434941019477
1700-07-27,False,True,1964654434941019477
1700-07-31,False,True,1964654434941019477
1700-07-31,False,True,1964654434941019477
1700-07-31,False,True,1964654434941019477
1700-07-31,False,True,1964654434941019477
1700-08-03,True,True,1964654434941019477
1700-08-03,True,True,1964654434941019477
1700-08-03,False,True,1964654434941019477
1700-08-07,False,True,1964654434941019477
1700-08-07,False,True,1964654434941019477
1700-08-07,True,True,1964654434941019477
1700-08-07,True,True,1964654434941019477
1642-05-02,False,True,-907918968816133478
1642-05-02,False,True,-907918968816133478
1642-05-02,False,True,-907918968816133478
1642-05-02,False,True,-907918968816133478
1642-05-09,False,True,930360940618231821
1642-05-09,False,False,930360940618231821
1642-05-09,False,False,930360940618231821
1642-05-09,False,True,930360940618231821
1642-05-09,False,False,930360940618231821
1642-05-09,False,True,930360940618231821
1642-05-09,False,False,930360940618231821
1642-05-09,False,True,930360940618231821
1642-05-09,False,True,930360940618231821
1642-05-09,False,True,930360940618231821
1642-05-09,False,True,930360940618231821
1642-05-09,False,True,930360940618231821
1642-05-16,False,True,-1724020071008257494
1642-05-16,False,True,-1724020071008257494
1642-05-16,False,True,-1724020071008257494
1642-05-16,False,True,-1724020071008257494
1642-05-16,False,True,-1724020071008257494
1642-05-16,False,True,-1724020071008257494
1642-05-23,False,True,818568876046152248
1642-05-23,False,True,818568876046152248
1642-05-23,False,True,818568876046152248
1642-05-23,False,True,818568876046152248
1642-05-23,True,True,818568876046152248
1642-05-23,False,True,818568876046152248
1642-05-23,False,True,818568876046152248
1642-05-23,False,False,818568876046152248
1642-05-30,False,True,729038694788124516
1642-05-30,False,True,729038694788124516
1642-05-30,False,True,729038694788124516
1642-05-30,False,True,729038694788124516
1642-06-06,False,True,-2095355068917236660
1642-06-06,False,True,-2095355068917236660
1642-06-06,False,True,-2095355068917236660
1642-06-06,True,True,-2095355068917236660
1642-06-06,False,True,-2095355068917236660
1642-06-06,False,True,-2095355068917236660
1642-06-06,False,True,-2095355068917236660
1642-06-27,False,True,-424823528972853557
1642-06-27,False,True,-424823528972853557
1642-06-27,False,True,-424823528972853557
1642-06-27,False,False,-424823528972853557
1642-06-27,False,True,-424823528972853557
1576-01-11,False,True,1304241658312265722
1576-01-07,False,True,1304241658312265722
1576-01-14,True,True,1304241658312265722
1576-01-14,False,True,1304241658312265722
1576-01-14,False,True,1304241658312265722
1576-01-14,False,True,1304241658312265722
1576-01-07,False,True,1304241658312265722
1642-07-04,False,True,-1535921323652082107
1642-07-04,False,True,-1535921323652082107
1642-07-04,False,True,-1535921323652082107
1642-07-04,False,True,-1535921323652082107
1642-07-04,False,True,-1535921323652082107
1642-07-04,False,True,-1535921323652082107
1642-07-04,False,True,-1535921323652082107
1642-07-04,True,True,-1535921323652082107
1642-07-04,False,True,-1535921323652082107
1700-08-03,True,True,-1339368043747178864
1700-08-03,True,True,-1339368043747178864
1700-08-03,False,True,-1339368043747178864
1700-08-07,False,True,-1620477961176252774
1700-08-07,False,True,-1620477961176252774
1700-08-07,True,True,-1620477961176252774
1700-08-07,False,True,-1620477961176252774
1700-08-07,False,True,-1620477961176252774
1700-08-07,False,True,-1620477961176252774
1700-08-07,False,True,-1620477961176252774
1700-08-04,False,True,-1620477961176252774
1617-12-09,False,False,290916150019049677
1617-12-08,False,True,290916150019049677
1642-07-11,False,True,-1044651734596933894
1642-07-11,False,True,-1044651734596933894
1642-07-11,False,True,-1044651734596933894
1642-07-11,False,False,-1044651734596933894
1642-07-11,False,True,-1044651734596933894
1642-07-18,False,True,174289090687468667
1642-07-18,False,True,174289090687468667
1642-07-18,False,True,174289090687468667
1642-07-18,False,True,174289090687468667
1642-07-18,False,True,174289090687468667
1642-07-18,False,True,174289090687468667
1642-07-18,False,True,174289090687468667
1642-07-18,False,True,174289090687468667
1642-07-18,False,False,174289090687468667
1642-07-18,False,True,174289090687468667
1642-07-25,False,False,8647875658666993
1642-07-25,False,True,8647875658666993
1642-07-25,False,True,8647875658666993
1642-07-25,False,True,8647875658666993
1642-05-23,False,True,8647875658666993
1642-07-25,False,True,8647875658666993
1642-07-25,False,True,8647875658666993
1642-07-25,False,True,8647875658666993
1642-07-25,False,True,8647875658666993
1642-07-25,False,True,8647875658666993
1642-08-01,False,True,-1830983200022689719
1642-08-01,False,True,-1830983200022689719
1642-08-01,True,True,-1830983200022689719
1620-06-16,True,True,480161729974448545
1620-06-16,False,True,480161729974448545
1620-06-23,False,False,1269507705674841730
1620-06-23,False,False,1269507705674841730
1626-01-03,False,True,2135174142947831774
1651-04-04,False,False,-2238606052580701512
1651-04-04,False,False,-2238606052580701512
1651-03-31,False,True,-2238606052580701512
1651-04-04,False,True,-2238606052580701512
1651-04-04,False,True,-2238606052580701512
1642-08-15,False,True,667795254340304457
1642-08-15,False,True,667795254340304457
1642-08-15,False,True,667795254340304457
1642-08-15,False,True,667795254340304457
1642-08-15,False,True,667795254340304457
1642-08-15,True,True,667795254340304457
1642-08-15,True,True,667795254340304457
1642-08-22,False,True,-2133175260237894212
1642-08-22,False,True,-2133175260237894212
1642-08-22,False,True,-2133175260237894212
1642-08-22,False,True,-2133175260237894212
1642-08-29,False,True,-1134620518335681016
1642-08-29,False,True,-1134620518335681016
1642-08-29,False,True,-1134620518335681016
1642-08-29,True,True,-1134620518335681016
1700-07-27,False,True,1971699480337719635
1700-07-27,False,True,1971699480337719635
1700-08-02,False,True,1971699480337719635
1700-07-27,False,True,1971699480337719635
1700-07-29,False,True,1971699480337719635
1700-07-17,False,True,1726281689949674270
1700-07-17,False,True,1726281689949674270
1700-07-17,False,True,1726281689949674270
1700-07-17,False,True,1726281689949674270
1700-07-17,False,True,1726281689949674270
1700-07-17,False,True,1726281689949674270
1700-07-31,False,True,-4744923515808156
1700-07-31,False,True,-4744923515808156
1700-07-31,False,True,-4744923515808156
1700-07-31,False,True,-4744923515808156
1700-07-31,False,True,-4744923515808156
1700-07-31,False,True,-4744923515808156
1700-07-31,False,True,-4744923515808156
1700-08-08,False,True,1752779260746901924
1700-08-08,True,True,1752779260746901924
1700-08-08,False,True,1752779260746901924
1700-08-07,False,True,1752779260746901924
1700-08-08,False,True,1752779260746901924
1700-10-10,True,True,-451354901333893643
1700-10-10,True,True,-451354901333893643
1700-10-10,False,True,-451354901333893643
1700-10-10,False,True,-451354901333893643
1700-10-10,False,True,-451354901333893643
1700-10-10,False,True,-451354901333893643
1700-10-10,False,True,-451354901333893643
1700-10-10,False,True,-451354901333893643
1700-10-10,False,True,-451354901333893643
1700-08-14,False,True,-919621408993227098
1700-08-14,False,True,-919621408993227098
1700-08-14,False,True,-919621408993227098
1700-08-14,True,True,-919621408993227098
1700-08-14,False,True,-919621408993227098
1700-08-14,False,True,-919621408993227098
1700-08-13,True,True,-919621408993227098
1700-08-17,True,True,2016705461668589535
1700-08-16,False,True,2016705461668589535
1700-08-17,True,True,2016705461668589535
1700-08-17,False,True,2016705461668589535
1700-08-17,False,True,2016705461668589535
1700-08-17,False,True,2016705461668589535
1700-08-15,False,True,2016705461668589535
1700-08-17,True,True,2016705461668589535
1700-08-17,False,True,2016705461668589535
1700-08-17,False,True,2016705461668589535
1700-08-17,False,True,2016705461668589535
1700-08-20,False,True,833695102710532170
1700-08-21,False,True,833695102710532170
1700-08-21,True,True,833695102710532170
1700-08-24,True,True,-1377975472724681957
1700-08-24,False,True,-1377975472724681957
1700-08-24,False,True,-1377975472724681957
1700-08-24,False,True,-1377975472724681957
1700-08-24,False,True,-1377975472724681957
1700-08-24,False,True,-1377975472724681957
1700-08-28,False,True,1476675284167904083
1700-08-28,False,True,1476675284167904083
1700-08-28,False,True,1476675284167904083
1700-08-26,False,True,1476675284167904083
1700-08-28,False,True,1476675284167904083
1700-08-28,False,True,1476675284167904083
1700-08-28,False,True,1476675284167904083
1700-08-28,False,True,1476675284167904083
1700-09-01,False,True,1528934994935506622
1700-09-01,False,True,1528934994935506622
1700-09-01,False,True,1528934994935506622
1700-09-01,True,True,1528934994935506622
1700-09-01,True,False,1528934994935506622
1700-09-07,False,True,1528934994935506622
1700-09-07,True,True,1528934994935506622
1700-09-07,True,False,1528934994935506622
1700-09-07,False,True,1528934994935506622
1700-09-07,False,True,1528934994935506622
1700-09-07,False,True,1528934994935506622
1700-09-07,False,True,1528934994935506622
1700-09-03,False,True,1528934994935506622
1700-09-03,False,True,1528934994935506622
1700-09-03,False,True,1528934994935506622
1700-09-04,False,True,1528934994935506622
1700-09-04,False,True,1528934994935506622
1700-09-04,False,True,1528934994935506622
1700-09-01,True,False,-121833997128193065
1700-09-02,False,True,-121833997128193065
1700-09-04,False,True,-121833997128193065
1700-09-04,True,True,-121833997128193065
1700-09-02,False,True,-121833997128193065
1575-08-01,False,True,820078111927157048
1654-11-03,False,True,1126877437550931735
1654-11-03,False,True,1126877437550931735
1654-11-03,False,True,1126877437550931735
1576-01-19,False,True,-1894053468075241048
1576-01-19,False,True,-1894053468075241048
1576-01-19,False,True,-1894053468075241048
1576-01-18,False,True,-1894053468075241048
1576-01-19,False,True,-1894053468075241048
1575-12-25,False,True,-1894053468075241048
1575-12-19,True,True,-1894053468075241048
1576-01-19,False,True,-1894053468075241048
1619-03-29,False,False,175810852755434610
1619-04-09,False,False,175810852755434610
1620-01-14,False,True,-749048013220443071
1620-01-28,False,True,-2037210688915983572
1620-03-18,False,True,1499224874838960000
1619-06-04,False,True,-1359090628014057901
1619-06-04,False,True,-1359090628014057901
1619-06-18,False,True,-981737605343085952
1619-06-18,False,False,-981737605343085952
1619-06-18,False,False,-981737605343085952
1619-06-18,False,True,-981737605343085952
1619-07-12,False,False,-149564610551358893
1619-07-12,False,True,-149564610551358893
1619-07-02,False,True,-1008758749090077703
1619-07-02,False,True,-1008758749090077703
1619-07-02,False,True,-1008758749090077703
1619-07-02,False,True,-1008758749090077703
1619-07-02,False,True,-1008758749090077703
1619-07-02,False,True,-1008758749090077703
1619-07-09,True,True,-309142765085839909
1619-07-09,False,False,-309142765085839909
1619-07-26,False,True,456742225096538869
1619-07-16,False,True,456742225096538869
1639-01-11,False,True,929750370915797402
1639-01-11,False,True,929750370915797402
1639-01-11,False,True,929750370915797402
1639-01-11,False,True,929750370915797402
1639-01-11,True,True,929750370915797402
1639-01-17,False,True,929750370915797402
1639-01-11,False,True,929750370915797402
1638-12-07,False,True,-1526356977231301045
1638-12-07,False,True,-1526356977231301045
1638-12-07,False,True,-1526356977231301045
1638-12-07,False,True,-1526356977231301045
1638-12-07,False,True,-1526356977231301045
1638-11-30,False,True,558728543364421114
1638-11-30,False,False,558728543364421114
1638-11-30,False,True,558728543364421114
1638-11-30,False,True,558728543364421114
1638-11-30,False,True,558728543364421114
1638-11-30,False,True,558728543364421114
1638-12-21,False,True,-794785282951879762
1638-12-21,False,True,-794785282951879762
1638-12-21,False,True,-794785282951879762
1638-12-21,False,True,-794785282951879762
1638-12-21,False,True,-794785282951879762
1639-02-08,False,True,-42308851557125483
1639-02-08,False,True,-42308851557125483
1639-02-03,False,True,-42308851557125483
1639-02-08,False,True,-42308851557125483
1639-02-08,False,True,-42308851557125483
1639-02-08,False,False,-42308851557125483
1639-02-08,False,True,-42308851557125483
1639-03-01,False,True,1884631645921609990
1639-03-01,False,True,1884631645921609990
1639-03-01,False,True,1884631645921609990
1639-03-01,False,True,1884631645921609990
1639-03-01,False,True,1884631645921609990
1639-02-25,False,True,1884631645921609990
1639-03-01,False,True,1884631645921609990
1639-02-25,False,True,1884631645921609990
1639-03-01,False,True,1884631645921609990
1639-03-01,False,True,1884631645921609990
1639-03-01,True,True,1884631645921609990
1639-03-01,False,True,1884631645921609990
1639-03-05,True,True,-65713840567409619
1639-03-05,False,True,-65713840567409619
1639-03-05,False,True,-65713840567409619
1639-03-05,True,True,-65713840567409619
1639-03-05,False,True,-65713840567409619
1639-03-05,True,True,-65713840567409619
1639-03-05,True,True,-65713840567409619
1639-03-27,False,True,967440991705369759
1639-03-22,False,True,967440991705369759
1639-03-27,False,True,967440991705369759
1639-03-27,False,True,967440991705369759
1639-03-27,False,True,967440991705369759
1639-03-27,False,True,967440991705369759
1639-03-23,True,True,967440991705369759
1639-03-27,False,True,967440991705369759
1639-03-27,False,True,967440991705369759
1639-03-27,True,True,967440991705369759
1639-04-12,False,True,714866175196458102
1639-04-12,False,True,714866175196458102
1639-04-12,False,True,714866175196458102
1639-04-06,False,True,714866175196458102
1639-04-06,False,True,714866175196458102
1639-04-12,True,True,714866175196458102
1639-04-12,False,True,714866175196458102
1639-04-12,False,True,714866175196458102
1639-04-10,False,True,714866175196458102
1639-04-11,False,True,714866175196458102
1639-04-11,False,True,714866175196458102
1639-04-12,False,False,714866175196458102
1639-04-12,False,True,714866175196458102
1639-04-12,False,True,714866175196458102
1639-04-26,False,True,809173567556911503
1639-04-26,False,True,809173567556911503
1639-05-03,False,True,-1055993897442463388
1639-05-03,False,False,-1055993897442463388
1639-05-03,False,True,-1055993897442463388
1639-05-03,True,False,-1055993897442463388
1639-05-03,False,False,-1055993897442463388
1639-04-29,False,True,-1055993897442463388
1639-05-03,True,True,-1055993897442463388
1639-05-03,False,False,-1055993897442463388
1639-05-10,False,True,1434692373228539144
1639-05-10,True,True,1434692373228539144
1639-05-10,False,True,1434692373228539144
1639-05-10,False,True,1434692373228539144
1639-05-10,False,True,1434692373228539144
1639-05-07,False,True,1434692373228539144
1639-05-24,False,True,-351082668393175609
1639-05-24,False,True,-351082668393175609
1639-05-24,False,True,-351082668393175609
1639-05-24,True,True,-351082668393175609
1639-05-24,True,True,-351082668393175609
1639-05-24,True,True,-351082668393175609
1639-05-24,False,True,-351082668393175609
1639-05-24,False,True,-351082668393175609
1639-07-05,False,True,313628787131789121
1639-07-05,False,True,313628787131789121
1639-07-05,False,True,313628787131789121
1639-07-19,False,True,2009987249381853836
